asin,brand,color,medium_image_url,product_type_name,title,formatted_price
B01DTR95YW,AriZona,Clematis Blue,https://images-na.ssl-images-amazon.com/images/I/51hRJoX45jL._SL160_.jpg,ACCESSORY,arizona 34sleeve sweater clematis blue size junior large ,14.99
B01EUKOEL6,Ralph Lauren Black Label,Multi,https://images-na.ssl-images-amazon.com/images/I/51%2BZCLoiE2L._SL160_.jpg,SHIRT,ralph lauren black label womens shirt blouse top plaid 10 ,149.99
B01MCWSKXM,Nancy Lopez,Lemon Drop,https://images-na.ssl-images-amazon.com/images/I/31TTvTk%2BiUL._SL160_.jpg,SHIRT,nancy lopez luster short sleeve  lemon drop  ,19.99
B06ZZDQZ7Z,OP,"Black Soot,",https://images-na.ssl-images-amazon.com/images/I/31%2Bu5--Fc6L._SL160_.jpg,SHIRT,juniors sheer lace racerback tank black soot medium op ,6.24
B0753L4VJ5,MSK,White Ivory,https://images-na.ssl-images-amazon.com/images/I/41axSrxmOdL._SL160_.jpg,SHIRT,msk womens asymmetricalhem scoopneck blouse white ivory xl ,27.01
B071RQKD3M,Rebellious One,Ivory/Deep Red,https://images-na.ssl-images-amazon.com/images/I/41NMXUtHLqL._SL160_.jpg,SHIRT,rebellious one womens juniors cutoutback graphic tank ivorydeep red medium ,12.99
B00I4ZTZOU,Exotic India,Multi Color,https://images-na.ssl-images-amazon.com/images/I/41vZiA5UObL._SL160_.jpg,ETHNIC_WEAR,exotic india cordovan summer dress sanganeri print  multi color ,35.1
B015A94AYM,Fashion of India,Pink,https://images-na.ssl-images-amazon.com/images/I/51K9-Hw44kL._SL160_.jpg,SHIRT,foi indian vintage look rayon top hippie blouse blusa dress women chemisier ,27.69
B01577SDXG,Boast,Plaid,https://images-na.ssl-images-amazon.com/images/I/618EFRAguyL._SL160_.jpg,SHIRT,boast womens buttondown long sleeve plaid shirt medium ,19.99
B013XCY0IE,Peace & Pearls,Off white,https://images-na.ssl-images-amazon.com/images/I/41T6gN-pynL._SL160_.jpg,SHIRT,peace  pearls womens cross stitch neck top tee shirt medium white ,14.95
B074MJDMXC,Pleione,Blue,https://images-na.ssl-images-amazon.com/images/I/41FydM0QImL._SL160_.jpg,SHIRT,pleione womens medium crochet drapedback solid blouse blue ,17.99
B01HT0PDGE,Lushfox,Grey,https://images-na.ssl-images-amazon.com/images/I/41vGQfk7sWL._SL160_.jpg,SHIRT,sienna shimmer sweatshirt  grey large ,18.49
B06XCZVLT7,L-RL Lauren Active,Multi,https://images-na.ssl-images-amazon.com/images/I/41rtgXvTs2L._SL160_.jpg,SHIRT,lrl lauren active womens geometric print racerback tank black ,29.95
B074KQJN3F,Realtree Girl,"Realtree, Xtra",https://images-na.ssl-images-amazon.com/images/I/51HzJXkdJyL._SL160_.jpg,SHIRT,realtree girl shirt olivia realtree xtra camo xlarge pack 1 ,69.99
B01MF523XO,A&O International,American Flag Vest,https://images-na.ssl-images-amazon.com/images/I/41mL32UQ8XL._SL160_.jpg,SHIRT,american flag sleeveless hooded cardigan vest ,19.0
B072W5NKNS,Noa Elle,Gold,https://images-na.ssl-images-amazon.com/images/I/41ovL%2BNW3bL._SL160_.jpg,SHIRT,noa elle womens alexis top gold small ,68.0
B01MXNU5WQ,Studio 10,Multi-color,https://images-na.ssl-images-amazon.com/images/I/41BltOnF-nL._SL160_.jpg,ACCESSORY,studio 36 psyched palm tree kimono one size ,22.99
B071HND7JB,Collective Concepts,Gray,https://images-na.ssl-images-amazon.com/images/I/51cDVr2xKOL._SL160_.jpg,SHIRT,collective concepts womens large lace trim blouse gray l ,9.49
B01M8JV1R5,ZIYUO,Black,https://images-na.ssl-images-amazon.com/images/I/41XVqR-2JML._SL160_.jpg,SHIRT,ziyuotm hot 2016 women long sleeve knitted pullover loose sweater jumper knitwear xl black ,10.09
B075B13FYX,lecimo,White,https://images-na.ssl-images-amazon.com/images/I/416WaRNTO1L._SL160_.jpg,SHIRT,lecimo women lady chiffon v neck summer top tank blouse sleeveless loose vest tshirt xxxl ,8.0
B071WXTF4X,LGBT Pride,Black,https://images-na.ssl-images-amazon.com/images/I/41yfFMPcjNL._SL160_.jpg,SHIRT,nobody knows im trans  womens tank ,19.99
B06X9VBSLP,MIichael Kors,Black,https://images-na.ssl-images-amazon.com/images/I/51s2Gv45MDL._SL160_.jpg,SHIRT,michael kors womens zipfront leopardprint blouse black xsmall ,39.95
B00DVTC6WM,W.I.T.H.-Wear It To Heart,Gray,https://images-na.ssl-images-amazon.com/images/I/41zgH-z%2BIDL._SL160_.jpg,SHIRT,womens support tank sequins shall find gray xlarge ,49.99
B01KZ14I1K,Padaeot,White,https://images-na.ssl-images-amazon.com/images/I/4111r7f8YKL._SL160_.jpg,BOOKS_1973_AND_LATER,thief cowboy mascot logo womens summer tank top ,13.39
B073SBZC9Z,Apt 9,Green Marl,https://images-na.ssl-images-amazon.com/images/I/41VKovx9nBL._SL160_.jpg,SHIRT,womens petite apt 9 mockneck trapeze tank medium green marl ,34.98
B01IFE4C2O,Bkksnow,Black,https://images-na.ssl-images-amazon.com/images/I/41QhkmYR8CL._SL160_.jpg,SHIRT,bkksnow misfits heavy metal punk rock band black tank top shirt ,19.99
B01I75WDQ8,H by Bordeaux Woman,Pink,https://images-na.ssl-images-amazon.com/images/I/41BXcS3a3HL._SL160_.jpg,SHIRT,h bordeaux womens plus short sleeve hilow hem vneck shirt 1x peony ,58.99
B00ED34A38,,Orange,https://images-na.ssl-images-amazon.com/images/I/41vxEDLUmcL._SL160_.jpg,HEALTH_PERSONAL_CARE,pizzazz performance wear 9800 ora axl 9800 adult racer back top  orange  adult xlarge ,16.74
B01GKF68ZO,Miraclesuit,Flame Red,https://images-na.ssl-images-amazon.com/images/I/41sBX2XJARL._SL160_.jpg,SHIRT,miraclesuit shaping tiedye tiered top size ,7.02
B0186I4KEY,Blue Blood,Army,https://images-na.ssl-images-amazon.com/images/I/41l8btrDihL._SL160_.jpg,SHIRT,blue blood womens army alicia 2 short sleeve graphic shirt sz xs new ,14.98
B009LBK7JS,Lynn Ritchie,Multi,https://images-na.ssl-images-amazon.com/images/I/51pk4TPHz9L._SL160_.jpg,APPAREL,lynn ritchie sheer top geometric print ,99.95
B07483T7CW,Blvd Collection,Mint,https://images-na.ssl-images-amazon.com/images/I/31OCXc0Lp7L._SL160_.jpg,SHIRT,blvd collection womens chiffon front open back lace back top sz l mint 240263tag ,32.99
B011XJXE1S,bankhunyabangyai store,Red,https://images-na.ssl-images-amazon.com/images/I/41HJCCCArQL._SL160_.jpg,SHIRT,casual cotton shirt british style bky12store2005 ,28.98
B06XDNF4BY,Top Shop,Blue,https://images-na.ssl-images-amazon.com/images/I/41eDIho0arL._SL160_.jpg,SHIRT,topshop navy womens basic crewneck cap sleeve tee tshirt blue 4 ,9.99
B01G3650CW,60°N 95°W,Blue,https://images-na.ssl-images-amazon.com/images/I/51EocbVJPJL._SL160_.jpg,SHIRT,nw womens button front bralet denim stretchy corset top ,14.99
B00C2B8JAI,Sugar Lips,Periwinkle,https://images-na.ssl-images-amazon.com/images/I/41Qd8eqz-YL._SL160_.jpg,SHIRT,sugar lips seamless rib tank top 409 periwinkle ,13.95
B00WF8E5VU,Krisa Clothing,Black,https://images-na.ssl-images-amazon.com/images/I/31IkJGFzAyL._SL160_.jpg,SHIRT,krisa silk tunic leather trim large black ,96.8
B01IAZ4T7G,Lushfox,White,https://images-na.ssl-images-amazon.com/images/I/414TVPAcAPL._SL160_.jpg,SHIRT,chrissy shoulder top  white medium ,18.49
B072LPGZZV,Sigrid Olsen,Pink,https://images-na.ssl-images-amazon.com/images/I/417ZwJ-0ujL._SL160_.jpg,SHIRT,sigrid olsen womens small ribbed knit eyelet tank top pink ,9.49
B00UVQWR6I,Pleats Collection,Hibiscus,https://images-na.ssl-images-amazon.com/images/I/51QqAhtzyVL._SL160_.jpg,SHIRT,pleats collection womens pleated hibiscus swing jacket 1x plus size ,130.99
B0758X88V1,Calypso,Purples,https://images-na.ssl-images-amazon.com/images/I/41zNnF2DA0L._SL160_.jpg,SHIRT,calypso st barth womens small linen silk blouse ,40.03
B01GWGSILI,Maison Jules,Blue Notte Co,https://images-na.ssl-images-amazon.com/images/I/31OpndTqdlL._SL160_.jpg,SHIRT,maison jules dotted linen tee blu notte combo ,15.0
B00ZWL1Q0A,Meilaier,7#Pinktop,https://images-na.ssl-images-amazon.com/images/I/41xUPCkPQOL._SL160_.jpg,SHIRT,womens wing printing racerback vest top ,9.98
B01ICP46YU,Bkksnow,Black,https://images-na.ssl-images-amazon.com/images/I/41xPO7apf0L._SL160_.jpg,SHIRT,bkksnow freddy mercury queen rock band rock music sleeveless black tank top shirt ,19.99
B01IXE224Q,Leo,Gray,https://images-na.ssl-images-amazon.com/images/I/51OJLrkTrNL._SL160_.jpg,BOOKS_1973_AND_LATER,leona kaleo  broken bones tank top women gray ,7.45
B07573G52R,Exotic India,Brown,https://images-na.ssl-images-amazon.com/images/I/51ilxHCK7NL._SL160_.jpg,SHIRT,exotic india chocolate brown backless choli kutch antiquated rabari em ,55.0
B074P97BWW,Daniel Rainn,Black,https://images-na.ssl-images-amazon.com/images/I/51nTs6dN-LL._SL160_.jpg,SHIRT,daniel rainn crochet knit contrast womens plus blouse black 3x ,27.97
B01MS40F1Q,Cloth & Stone,Faded Blue,https://images-na.ssl-images-amazon.com/images/I/41cE35a%2BuOL._SL160_.jpg,SHIRT,cloth  stone animal print buttondown faded blue xsmall ,108.0
B073C6JDX1,Cami NYC,Magenta,https://images-na.ssl-images-amazon.com/images/I/41naUj-QvEL._SL160_.jpg,SHIRT,cami womens brooke cami magenta medium ,148.0
B00UPB6T9A,Krisa Clothing,Black,https://images-na.ssl-images-amazon.com/images/I/314wP%2BjG4nL._SL160_.jpg,SHIRT,krisa crop top medium black ,52.8
B00XKLAY3E,flowertree,Black,https://images-na.ssl-images-amazon.com/images/I/51TERdzNOYL._SL160_.jpg,SHIRT,flowertree womens cartoon lion green sequined fluted hem black tshirt ,96.99
B06XG7587R,WeBeBop We Be Bop,Colors: Gray With Blue and Green,https://images-na.ssl-images-amazon.com/images/I/41zyE0A%2BhCL._SL160_.jpg,SHIRT,webebop bop abby flower gray crinkle rayon swing top 4x ,83.99
B0088PN14Q,Red House,Red,https://images-na.ssl-images-amazon.com/images/I/41D2Z0bTFOL._SL160_.jpg,SHIRT,red house rh47 ladies 100 cotton noniron nailhead longsleeve button dress shirt  mediterranean blue rh47 xs ,49.72
B0725WNX7B,Halogen,Black,https://images-na.ssl-images-amazon.com/images/I/41d9g6HW%2BEL._SL160_.jpg,SHIRT,halogen solid womens small draped open back blouse black ,9.99
B00ZQ6EVDU,Red House,White,https://images-na.ssl-images-amazon.com/images/I/41T9RN3JQuL._SL160_.jpg,SHIRT,red house ladies 34sleeve noniron buttondown shirt 4xl white ,61.95
B07337Q997,Robbi & Nikki,Black,https://images-na.ssl-images-amazon.com/images/I/51PNomyYGbL._SL160_.jpg,SHIRT,robbi  nikki womens small dot illusion lace blouse black ,16.97
B071VYBZ6H,J Ann,Navy,https://images-na.ssl-images-amazon.com/images/I/41tsaREDXcL._SL160_.jpg,SHIRT,lucky brand womens zodiac flowy tee size l color navy ,29.99
B01FQXK0HS,Elady,White,https://images-na.ssl-images-amazon.com/images/I/41EoutLqsnL._SL160_.jpg,BOOKS_1973_AND_LATER,elady sexy loose fitting chiffon blouse top women v neck shirt white xl ,9.99
B00OZNQX5Y,Muscle Pharm,Black/Pink - Logo,https://images-na.ssl-images-amazon.com/images/I/41%2BLsisn0BL._SL160_.jpg,TOOLS,musclepharm womens classic crop top  us  blackpink  logo ,19.38
B01LZQ4YLK,Pikolai,Black,https://images-na.ssl-images-amazon.com/images/I/31Q8CG7GL2L._SL160_.jpg,SHIRT,pikolai women cotton blend casual loose printing blouse black ,9.98
B01LZ8PFXZ,KingYuan,Silver,https://images-na.ssl-images-amazon.com/images/I/41kJm8QJttL._SL160_.jpg,SHIRT,kingyuan 1 pair women fetish bondage breast nipple clamps clips 2 bells silver ,19.99
B0080NOSAC,Coobie,Black,https://images-na.ssl-images-amazon.com/images/I/411Txmz2FFL._SL160_.jpg,UNDERWEAR,coobie thin strap camisole  black  one size ,19.6
B06XCGLGTW,Ali & Kris,Plum,https://images-na.ssl-images-amazon.com/images/I/410-lvniGDL._SL160_.jpg,SHIRT,ali  kris ladies size large 34 sleeve sheer blouse plum ,26.78
B01GESWYL4,Ash City - Extreme,Black/ Ornge 468,https://images-na.ssl-images-amazon.com/images/I/41r2gwMlVUL._SL160_.jpg,SHIRT,extreme fuse ladies snag protection plus polo shirt black ornge 468 xlarge ,25.12
B06VVV2LZ3,Exotic India,Purple,https://images-na.ssl-images-amazon.com/images/I/41vG534ZFaL._SL160_.jpg,SHIRT,exotic india darkpurple gown kashmir ariembroidered maple leaves ,135.0
B071FBB9HF,H By Bordeaux,Purple,https://images-na.ssl-images-amazon.com/images/I/41yGRXCb%2BCL._SL160_.jpg,SHIRT,h bordeaux womens petite scoop neck knit top purple 3x ,23.97
B014K3QP1K,Vitamina USA,White,https://images-na.ssl-images-amazon.com/images/I/41gYbnMqzlL._SL160_.jpg,SHIRT,vitamina usa vneckline 34 sleeve blouse st6500 wht ,24.5
B01K1TKYKA,onloyo,INFINITY LOVE,https://images-na.ssl-images-amazon.com/images/I/41jj0QJ5OGL._SL160_.jpg,SHIRT,infinity love top vests fashion women ,13.99
B074WCDSDG,Pleione,Pink,https://images-na.ssl-images-amazon.com/images/I/41ZbMxzjB6L._SL160_.jpg,SHIRT,pleione coral womens small vneck tabsleeve blouse pink ,27.87
B06ZYCW6PK,Goood Times,Black,https://images-na.ssl-images-amazon.com/images/I/51ceHxnQYwL._SL160_.jpg,DRESS,goood times womens free size dresses short sleeve blouse kaftan tunic tops ,18.99
B00JZQZAHS,Smitten,White,https://images-na.ssl-images-amazon.com/images/I/41hDNoiJElL._SL160_.jpg,SHIRT,smitten womens na xxsmall white ,22.73
B071RNVJ88,Mogul Interior,White,https://images-na.ssl-images-amazon.com/images/I/51%2BTFaFY3KL._SL160_.jpg,DRESS,mogul womens flare loose adjustable rayon embroidered hippie strap tank top ,16.78
B06XFRZRDL,Ya Los Angeles,Teal,https://images-na.ssl-images-amazon.com/images/I/41oAuB8xxiL._SL160_.jpg,SHIRT,ya los angeles womens split back knit teal medium ,18.0
B01I2WW6PE,Milkuu,Black,https://images-na.ssl-images-amazon.com/images/I/41UiVBTUwQL._SL160_.jpg,BOOKS_1973_AND_LATER,milkuu womens long sleeve cold shoulder shirts cross backless party top black ,7.99
B007Y8NI0K,Agan Trades,Gray,https://images-na.ssl-images-amazon.com/images/I/51nLCJWNF6L._SL160_.jpg,APPAREL,lft 133 rib cotton funky slit patch yoga top gray ,29.99
B06XHVJVNC,WeBeBop We Be Bop,Colors: Brown With Pinks,https://images-na.ssl-images-amazon.com/images/I/51XmeOPSSwL._SL160_.jpg,SHIRT,bop abby flower brown crinkle rayon swing top 3x ,79.99
B01M7O6TQT,Brochu Walker,Grey,https://images-na.ssl-images-amazon.com/images/I/41owhMz4H4L._SL160_.jpg,SHIRT,brochu walker womens corey asymmetrical sleeveless knit top sz xs grey 240361f ,122.0
B06XGJPZF2,OP,White,https://images-na.ssl-images-amazon.com/images/I/31Ygj5uPMWL._SL160_.jpg,SHIRT,op juniors ruffled halter top arctic white small 35 ,7.72
B01N230VOY,eBoot,White,https://images-na.ssl-images-amazon.com/images/I/31ASIiR2SbL._SL160_.jpg,HAT,eboot fake collar detachable dickey collar blouse half shirts false collar girls women white ,9.99
B071ZKPQ9H,MODA INTERNATIONAL,Winter White,https://images-na.ssl-images-amazon.com/images/I/51ROYpcqkbL._SL160_.jpg,SHIRT,moda international victorias secret stretch lace turtleneck top largewinter white ,29.0
B01N2IL0JD,Panda Superstore,Wine Red 1,https://images-na.ssl-images-amazon.com/images/I/51%2BZRzVLvTL._SL160_.jpg,ACCESSORY,half faux shirt doll collar vintage lace fake collar removable wine red ,25.5
B01LZWF3HJ,Shinywear,White,https://images-na.ssl-images-amazon.com/images/I/41XpP%2BU7nNL._SL160_.jpg,SHIRT,shinywear women false shirt collar black swan half shirt blouse doll fake collar ,9.99
B01MA1NZVP,Vivian-j,Red,https://images-na.ssl-images-amazon.com/images/I/414C1ha%2BBNL._SL160_.jpg,SHIRT,custom minimal solar system ladys 34 sleeve raglan shirt ,16.0
B071FHGWTT,JACHS Girlfriend,Blue Diamond,https://images-na.ssl-images-amazon.com/images/I/61yOgXvTYXL._SL160_.jpg,SHIRT,jachs girlfriend womens size 2xlarge button shirt blue diamond ,19.99
B074WCB5RT,Pleione,Blue,https://images-na.ssl-images-amazon.com/images/I/41KZVvwP-yL._SL160_.jpg,SHIRT,pleione womens medium vneck collared pocket blouse blue ,26.87
B01M7NJPMX,Exotic India,Multicolored,https://images-na.ssl-images-amazon.com/images/I/51wzJjzSBQL._SL160_.jpg,SHIRT,exotic india multicolor jacket kutch embroidery allove  multicolored ,225.0
B00R08ZBMW,bankhunyabangyai store,Black,https://images-na.ssl-images-amazon.com/images/I/51MOV6P1iKL._SL160_.jpg,SHIRT,black chiffon skull print blouse bky5030 ,22.99
B01LYP1FWS,Pikolai,Army Green,https://images-na.ssl-images-amazon.com/images/I/41sAiGFcwiL._SL160_.jpg,SHIRT,pikolai women stitching letters printed longsleeved tshirt top blouse xl army green ,8.4
B071P49QV7,Hudson & June,Blue,https://images-na.ssl-images-amazon.com/images/I/51DY8TfJIYL._SL160_.jpg,SHIRT,june  hudson womens large high low vneck blouse blue l ,11.97
B01MYHEFMO,SW3 Bespoke,Black,https://images-na.ssl-images-amazon.com/images/I/51BJbifw9aL._SL160_.jpg,SHIRT,sw3 bespoke womens tattoo print devonshire top black extra small ,60.0
B06Y22X6JW,Target,Gray and Metallic Red,https://images-na.ssl-images-amazon.com/images/I/51oXlDKBK8L._SL160_.jpg,SHIRT,dear santa women39s graphic tee shirt top blouse l ,9.99
B01MSZHFRZ,Ann Demeulemeester,Black/White,https://images-na.ssl-images-amazon.com/images/I/41gyGVi4IYL._SL160_.jpg,SHIRT,ann demeulemeester sheer geometricprint top blackwhite 2 ,675.0
B01MTGA0RZ,able,Blue,https://images-na.ssl-images-amazon.com/images/I/41A6skInFbL._SL160_.jpg,SHIRT,able womens plus solid pocketfront henley knit top blue 3x ,30.47
B00ED32P58,,Black,https://images-na.ssl-images-amazon.com/images/I/31ODKJUVD3L._SL160_.jpg,HEALTH_PERSONAL_CARE,pizzazz performance wear 9700m blk ys 9700m youth metallic racer back top  black  youth small ,20.05
B00885PTTQ,Cami Secret,Beige,https://images-na.ssl-images-amazon.com/images/I/51tpdLZLo5L._SL160_.jpg,BEAUTY,cami secret quick easy clip mock camisole set 3 ,6.99
B00LPGI0SM,Kenneth Cole REACTION,Black,https://images-na.ssl-images-amazon.com/images/I/41hg6vTMPPL._SL160_.jpg,SHIRT,kenneth cole new york sleeve less size xl ,24.02
B01N0Y0WVN,Brooke Leigh,Pink,https://images-na.ssl-images-amazon.com/images/I/412lAB5pn1L._SL160_.jpg,SHIRT,brooke leigh womens button detail sheer blouse pink large ,19.99
B01MXM5K1A,Esprit,Blue (Navy 2),https://images-na.ssl-images-amazon.com/images/I/517sXUzIpwL._SL160_.jpg,SHIRT,esprit womens blue striped womens top size 40 blue ,109.97
B07177C91F,WAYF,Purple,https://images-na.ssl-images-amazon.com/images/I/51gBmJDL6ML._SL160_.jpg,SHIRT,wayf womens small surplice high low cami blouse purple ,10.97
B07319NCY4,Bella Luxx,Black,https://images-na.ssl-images-amazon.com/images/I/414bNi-DSDL._SL160_.jpg,SHIRT,bella luxx womens large ribbed cross back cami top black l ,16.97
B073DSPFMY,She'sModa,Gold,https://images-na.ssl-images-amazon.com/images/I/51cV3PA0VLL._SL160_.jpg,SHIRT,shesmoda luxury gold bandage slash neck slim womens spandex cropped tops vest tank ,18.99
B00Q7FXG80,Viosi,Mocha,https://images-na.ssl-images-amazon.com/images/I/41XFzhwJn1L._SL160_.jpg,SHIRT,viosi womens solid long sleeve tunic loose round neck jersey  made usa ,9.95
B0714BMPJQ,MICHAEL Michael Kors,Black,https://images-na.ssl-images-amazon.com/images/I/31y664-itCL._SL160_.jpg,SHIRT,michael michael kors womens chiffon poncho sleeves casual top black ,20.24
B0166E2G82,Single by Galina Sobolev,Magenta,https://images-na.ssl-images-amazon.com/images/I/41%2BXe6ogrgL._SL160_.jpg,SHIRT,single dress galina sobolev ruffle silk keyhole cami tank top medium hot pink ,132.0
B01BTVFH3I,Charles Amelia,Black,https://images-na.ssl-images-amazon.com/images/I/41G4R2BMlhL._SL160_.jpg,BOOKS_1973_AND_LATER,womens winking face emoij tank top ,15.08
B06XKR22JQ,W,Blue Skies,https://images-na.ssl-images-amazon.com/images/I/51CFV2J4nrL._SL160_.jpg,SHIRT,woolrich womens lightweight rayon shirt xxlarge blue skies ,22.85
B000XRUNFW,DaKine,Griffin Inkwell Palm,https://images-na.ssl-images-amazon.com/images/I/419uDwYIZsL._SL160_.jpg,SHIRT,dakine womens adele tank shirt griffin inkwell palm l ,18.95
B00W3862TU,Purys,Black,https://images-na.ssl-images-amazon.com/images/I/41Af1hZdNqL._SL160_.jpg,OUTERWEAR,purys womens top xlarge black ,29.0
B01GZHUO4I,love my sister,Black,https://images-na.ssl-images-amazon.com/images/I/51gLO-buPbL._SL160_.jpg,SHIRT,womens short sleeve auburn university 1 tank top tshirts xxl black ,13.49
B0147GKC32,Vitamina USA,Plum,https://images-na.ssl-images-amazon.com/images/I/41krYDk-nYL._SL160_.jpg,SHIRT,vitamina usa tunic blouse 2015 small plum ,19.99
B06XDGF4QJ,nc International Concepts,Charmed Snake,https://images-na.ssl-images-amazon.com/images/I/51WSssOOXaL._SL160_.jpg,SHIRT,nc international concepts plus size cutoutneck snakeprint top 2x charmed snake ,35.5
B00DDCYQV6,Luxury Divas,Yellow,https://images-na.ssl-images-amazon.com/images/I/41Be3N-o7gL._SL160_.jpg,SHIRT,yellow fringed poncho style top ,16.49
B071761DWJ,Flying Tomato,Ivory,https://images-na.ssl-images-amazon.com/images/I/41cDeSEx3qL._SL160_.jpg,SHIRT,flying tomato women bohemian style lovely top shirt blouse ,15.99
